title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,gender,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,birthdate,oc_email,black_caucus,hispanic_caucus,freedom_caucus
Sen,Tim,,Scott,,,R,SC,Junior Seat,M,https://www.scott.senate.gov,http://www.scott.senate.gov/contact/email-me,520 Hart Senate Office Building,S001184,11940,H0SC01279,412471,N00031782,SenatorTimScott,http://www.opencongress.org/wiki/Tim_Scott,9/19/1965,Sen.Scott@opencongress.org,0,0,0
Rep,Terri,A.,Sewell,,,D,AL,7,F,https://sewell.house.gov,https://sewell.house.gov/email-me,1133 Longworth House Office Building,S001185,121621,H0AL07086,412396,N00030622,RepTerriSewell,http://www.opencongress.org/wiki/Terri_Sewell,1/1/1965,Rep.Sewell@opencongress.org,1,0,0
Rep,Steve,,Stivers,,,R,OH,15,M,http://stivers.house.gov,https://stivers.house.gov/forms/writeyourrep/,1022 Longworth House Office Building,S001187,45333,H8OH15076,412461,N00029574,RepSteveStivers,http://www.opencongress.org/wiki/Steve_Stivers,3/24/1965,Rep.Stivers@opencongress.org,0,0,0
Rep,Marlin,A.,Stutzman,,,R,IN,3,M,http://stutzman.house.gov,http://stutzman.house.gov/contacts/new,2418 Rayburn House Office Building,S001188,34230,H0IN03198,412392,N00030891,RepStutzman,http://www.opencongress.org/wiki/Marlin_Stutzman,8/31/1976,Rep.Stutzman@opencongress.org,0,0,1
Rep,Austin,,Scott,,,R,GA,8,M,http://austinscott.house.gov,https://austinscott.house.gov/email-me/,2417 Rayburn House Office Building,S001189,11812,H0GA08099,412417,N00032457,AustinScottGA08,http://www.opencongress.org/wiki/Austin_Scott,12/10/1969,Rep.Austinscott@opencongress.org,0,0,0
Rep,Kyrsten,,Sinema,,,D,AZ,9,F,https://sinema.house.gov,https://sinemaforms.house.gov/forms/writeyourrep/,1530 Longworth House Office Building,S001191,28338,H2AZ09019,412509,N00033983,RepSinema,,7/12/1976,Rep.Sinema@opencongress.org,0,0,0
Rep,Chris,,Stewart,,,R,UT,2,M,http://stewart.house.gov,https://stewart.house.gov/contact/email-me,323 Cannon House Office Building,S001192,135930,H2UT02324,412581,N00033932,RepChrisStewart,,7/15/1960,Rep.Stewart@opencongress.org,0,0,0
Rep,Eric,,Swalwell,,,D,CA,15,M,http://swalwell.house.gov,http://swalwell.house.gov/contact-me/email-eric/,129 Cannon House Office Building,S001193,129529,H2CA15094,412514,N00033508,RepSwalwell,,11/16/1980,Rep.Swalwell@opencongress.org,0,0,0
Sen,Brian,Emanuel,Schatz,,,D,HI,Senior Seat,M,http://www.schatz.senate.gov,http://www.schatz.senate.gov/contact,722 Hart Senate Office Building,S001194,17852,S4HI00136,412507,N00028138,SenBrianSchatz,,10/20/1972,Sen.Schatz@opencongress.org,0,0,0
Rep,Jason,T.,Smith,,,R,MO,8,M,http://jasonsmith.house.gov,https://jasonsmith.house.gov/contact/email-me,1118 Longworth House Office Building,S001195,59318,H4MO08162,412596,N00035282,RepJasonSmith,,6/16/1980,Rep.Jasonsmith@opencongress.org,0,0,0
Rep,Elise,,Stefanik,,,R,NY,21,F,https://stefanik.house.gov,,512 Cannon House Office Building,S001196,,H4NY21079,412648,N00035523,RepStefanik,,7/2/1984,Rep.Stefanik@opencongress.org,0,0,0
Sen,Benjamin,Eric,Sasse,,,R,NE,Junior Seat,M,http://www.sasse.senate.gov/public,,386a Russell Senate Office Building,S001197,,S4NE00090,412671,N00035544,SenSasse,,2/22/1972,Sen.Sasse@opencongress.org,0,0,0
Sen,Dan,,Sullivan,,,R,AK,Junior Seat,M,http://www.sullivan.senate.gov,,702 Hart Senate Office Building,S001198,,S4AK00214,412665,N00035774,SenDanSullivan,,11/13/1964,Sen.Sullivan@opencongress.org,0,0,0
Rep,Bennie,G.,Thompson,,,D,MS,2,M,http://benniethompson.house.gov,https://forms.house.gov/benniethompson/contact-form.shtml,2466 Rayburn House Office Building,T000193,26929,H4MS02068,400402,N00003288,BennieGThompson,http://www.opencongress.org/wiki/Bennie_Thompson,1/28/1948,Rep.Benniethompson@opencongress.org,1,0,0
Rep,Mac,M.,Thornberry,,,R,TX,13,M,http://thornberry.house.gov,https://thornberry.house.gov/forms/writeyourrep/,2208 Rayburn House Office Building,T000238,21706,H4TX13014,400404,N00006052,MacTXPress,http://www.opencongress.org/wiki/William_Thornberry,7/15/1958,Rep.Thornberry@opencongress.org,0,0,0
Sen,John,,Thune,,,R,SD,Senior Seat,M,http://www.thune.senate.gov,http://www.thune.senate.gov/public/index.cfm/contact,511 Dirksen Senate Office Building,T000250,398,S2SD00068,400546,N00004572,SenJohnThune,http://www.opencongress.org/wiki/John_Thune,1/7/1961,Sen.Thune@opencongress.org,0,0,0
Rep,Mike,Michael,Thompson,,,D,CA,5,M,http://mikethompson.house.gov,https://mikethompson.house.gov/contact/email-me,231 Cannon House Office Building,T000460,3564,H8CA01109,400403,N00007419,RepThompson,http://www.opencongress.org/wiki/Michael_Thompson,1/24/1951,Rep.Mikethompson@opencongress.org,0,0,0
Sen,Patrick,J.,Toomey,,Pat,R,PA,Junior Seat,M,http://www.toomey.senate.gov,http://www.toomey.senate.gov/?p=contact,248 Russell Senate Office Building,T000461,24096,S4PA00121,400408,N00001489,SenToomey,http://www.opencongress.org/wiki/Pat_Toomey,11/17/1961,Sen.Toomey@opencongress.org,0,0,0
Rep,Patrick,J.,Tiberi,,Pat,R,OH,12,M,http://tiberi.house.gov,https://tiberi.house.gov/contact/contactform.htm,1203 Longworth House Office Building,T000462,8404,H0OH12062,400406,N00009699,TiberiPress,http://www.opencongress.org/wiki/Patrick_Tiberi,10/21/1962,Rep.Tiberi@opencongress.org,0,0,0
Rep,Michael,R.,Turner,,,R,OH,10,M,https://turner.house.gov,http://turner.house.gov/contact/,2239 Rayburn House Office Building,T000463,45519,H2OH03067,400411,N00025175,RepMikeTurner,http://www.opencongress.org/wiki/Michael_Turner,1/11/1960,Rep.Turner@opencongress.org,0,0,0
Sen,Jon,,Tester,,,D,MT,Senior Seat,M,http://www.tester.senate.gov,http://www.tester.senate.gov/?p=email_senator,311 Hart Senate Office Building,T000464,20928,S6MT00162,412244,N00027605,SenatorTester,http://www.opencongress.org/wiki/Jon_Tester,8/21/1956,Sen.Tester@opencongress.org,0,0,0
Rep,Niki,S.,Tsongas,,,D,MA,3,F,http://tsongas.house.gov,https://tsongas.house.gov/e-mail-niki/,1714 Longworth House Office Building,T000465,89417,H8MA05143,412254,N00029026,NikiInTheHouse,http://www.opencongress.org/wiki/Nicola_Tsongas,4/26/1946,Rep.Tsongas@opencongress.org,0,0,0
Rep,Glenn,,Thompson,,,R,PA,5,M,http://thompson.house.gov,https://thompson.house.gov/contact-me/email-me,124 Cannon House Office Building,T000467,24046,H8PA05071,412317,N00029736,CongressmanGT,http://www.opencongress.org/wiki/Glenn_Thompson,7/27/1959,Rep.Thompson@opencongress.org,0,0,0
Rep,Dina,,Titus,,,D,NV,1,F,https://titus.house.gov,https://titus.house.gov/contact/email-me,401 Cannon House Office Building,T000468,2629,H8NV03036,412318,N00030191,RepDinaTitus,http://www.opencongress.org/wiki/Alice_Titus,5/23/1950,Rep.Titus@opencongress.org,0,0,0
Rep,Paul,,Tonko,,,D,NY,20,M,http://tonko.house.gov,https://tonko.house.gov/email-form1,2463 Rayburn House Office Building,T000469,4403,H8NY21203,412319,N00030196,RepPaulTonko,http://www.opencongress.org/wiki/Paul_Tonko,6/18/1949,Rep.Tonko@opencongress.org,0,0,0
Rep,Scott,R.,Tipton,,,R,CO,3,M,http://tipton.house.gov,https://tipton.house.gov/contact-me/email-me,218 Cannon House Office Building,T000470,65403,H6CO03139,412405,N00027509,RepTipton,http://www.opencongress.org/wiki/Scott_Tipton,11/9/1956,Rep.Tipton@opencongress.org,0,0,0
Rep,Mark,,Takano,,,D,CA,41,M,https://takano.house.gov,https://takano.house.gov/contact/email-me,1507 Longworth House Office Building,T000472,22337,H2CA43245,412520,N00006701,RepMarkTakano,,12/10/1960,Rep.Takano@opencongress.org,0,0,0
Rep,Mark,,Takai,,,D,HI,1,M,https://takai.house.gov,,422 Cannon House Office Building,T000473,,H4HI01134,412626,N00035535,RepMarkTakai,,7/1/1967,Rep.Takai@opencongress.org,0,0,0
Rep,Norma,,Torres,,,D,CA,35,F,https://torres.house.gov,,516 Cannon House Office Building,T000474,,H4CA35031,412617,N00036107,NormaJTorres,,4/4/1965,Rep.Torres@opencongress.org,0,1,0
Rep,Dave,,Trott,,,R,MI,11,M,https://trott.house.gov,,1722 Longworth House Office Building,T000475,,H4MI11097,412636,N00035607,repdavetrott,,10/16/1960,Rep.Trott@opencongress.org,0,0,0
Sen,Thom,,Tillis,,,R,NC,Junior Seat,M,http://www.tillis.senate.gov,,185 Dirksen Senate Office Building,T000476,,S4NC00162,412668,N00035492,senthomtillis,,8/30/1960,Sen.Tillis@opencongress.org,0,0,0
Rep,Fred,Stephen,Upton,,,R,MI,6,M,http://upton.house.gov,http://upton.house.gov/contact/zipauth.htm,2183 Rayburn House Office Building,U000031,26906,H6MI04113,400414,N00004133,RepFredUpton,http://www.opencongress.org/wiki/Frederick_Stephen_Upton,4/23/1953,Rep.Upton@opencongress.org,0,0,0
Sen,Tom,S.,Udall,,,D,NM,Senior Seat,M,http://www.tomudall.senate.gov,http://www.tomudall.senate.gov/?p=contact,531 Hart Senate Office Building,U000039,22658,H8NM03097,400413,N00006561,SenatorTomUdall,http://www.opencongress.org/wiki/Tom_Udall,5/18/1948,Sen.Tomudall@opencongress.org,0,0,0
Rep,Nydia,M.,Velázquez,,,D,NY,7,F,http://velazquez.house.gov,http://velazquez.house.gov/IMA/issue_subscribe.shtml,2302 Rayburn House Office Building,V000081,26975,H2NY00010,400416,N00001102,NydiaVelazquez,http://www.opencongress.org/wiki/Nydia_Velazquez,3/28/1953,Rep.Velazquez@opencongress.org,0,1,0
Rep,Peter,J.,Visclosky,,,D,IN,1,M,http://visclosky.house.gov,https://visclosky.house.gov/contact-pete/email-pete,2328 Rayburn House Office Building,V000108,26851,H4IN01012,400417,N00003813,RepVisclosky,http://www.opencongress.org/wiki/Peter_Visclosky,8/13/1949,Rep.Visclosky@opencongress.org,0,0,0
Sen,David,,Vitter,,,R,LA,Senior Seat,M,http://www.vitter.senate.gov,http://www.vitter.senate.gov/contact/email-senator-vitter,516 Hart Senate Office Building,V000127,4615,S4LA00057,400418,N00009659,,http://www.opencongress.org/wiki/David_Vitter,5/3/1961,Sen.Vitter@opencongress.org,0,0,0
Rep,Chris,,Van Hollen,Jr.,,D,MD,8,M,https://vanhollen.house.gov,http://vanhollen.house.gov/contact/,1707 Longworth House Office Building,V000128,6098,H2MD08126,400415,N00013820,ChrisVanHollen,http://www.opencongress.org/wiki/Christopher_Van_Hollen,1/10/1959,Rep.Vanhollen@opencongress.org,0,0,0
Rep,David,G.,Valadao,,,R,CA,21,M,http://valadao.house.gov,http://valadao.house.gov/contact/,1004 Longworth House Office Building,V000129,120200,H2CA20094,412515,N00033367,RepDavidValadao,,4/14/1977,Rep.Valadao@opencongress.org,0,0,0
Rep,Juan,,Vargas,,,D,CA,51,M,http://vargas.house.gov,https://vargas.house.gov/contact,1605 Longworth House Office Building,V000130,29100,H2CA50026,412522,N00007021,RepJuanVargas,,3/7/1961,Rep.Vargas@opencongress.org,0,1,0
Rep,Marc,A.,Veasey,,,D,TX,33,M,http://veasey.house.gov,https://veaseyforms.house.gov/forms/writeyourrep/,414 Cannon House Office Building,V000131,49671,H2TX33073,412579,N00033839,RepVeasey,,1/3/1971,Rep.Veasey@opencongress.org,1,0,0
Rep,Filemon,,Vela,,,D,TX,34,M,http://vela.house.gov,https://forms.house.gov/vela/webforms/email-me.shtml,437 Cannon House Office Building,V000132,137719,H2TX27190,412580,N00034349,RepFilemonVela,,2/13/1963,Rep.Vela@opencongress.org,0,1,0
Rep,Maxine,,Waters,,,D,CA,43,F,http://waters.house.gov,https://waters.house.gov/contact/contactform.htm,2221 Rayburn House Office Building,W000187,26759,H4CA23011,400422,N00006690,MaxineWaters,http://www.opencongress.org/wiki/Maxine_Waters,8/15/1938,Rep.Waters@opencongress.org,1,0,0
Rep,Ed,,Whitfield,,,R,KY,1,M,http://whitfield.house.gov,https://whitfield.house.gov/contact/email-me,2184 Rayburn House Office Building,W000413,21873,H4KY01040,400431,N00003467,RepEdWhitfield,http://www.opencongress.org/wiki/Edward_Whitfield,5/25/1943,Rep.Whitfield@opencongress.org,0,0,0
Sen,Roger,F.,Wicker,,,R,MS,Junior Seat,M,http://www.wicker.senate.gov,http://www.wicker.senate.gov/public/index.cfm/contact,555 Dirksen Senate Office Building,W000437,21926,H4MS01078,400432,N00003280,SenatorWicker,http://www.opencongress.org/wiki/Roger_Wicker,7/5/1951,Sen.Wicker@opencongress.org,0,0,0
Sen,Ron,,Wyden,,,D,OR,Senior Seat,M,https://www.wyden.senate.gov,http://www.wyden.senate.gov/contact,221 Dirksen Senate Office Building,W000779,27036,S6OR00110,300100,N00007724,RonWyden,http://www.opencongress.org/wiki/Ron_Wyden,5/3/1949,Sen.Wyden@opencongress.org,0,0,0
Rep,Greg,P.,Walden,,,R,OR,2,M,http://walden.house.gov,https://walden.house.gov/e-mail-greg,2185 Rayburn House Office Building,W000791,2979,H6OR02116,400419,N00007690,RepGregWalden,http://www.opencongress.org/wiki/Greg_Walden,1/10/1957,Rep.Walden@opencongress.org,0,0,0
Rep,Joe,G.,Wilson,,,R,SC,2,M,http://joewilson.house.gov,https://joewilson.house.gov/forms/writeyourrep/default.aspx,2229 Rayburn House Office Building,W000795,3985,H2SC02059,400433,N00024809,RepJoeWilson,http://www.opencongress.org/wiki/Addison_Wilson,7/31/1947,Rep.Joewilson@opencongress.org,0,0,0
Rep,Lynn,A.,Westmoreland,,,R,GA,3,M,http://westmoreland.house.gov,https://westmoreland.house.gov/email-me,2202 Rayburn House Office Building,W000796,8001,H4GA08067,400627,N00026163,RepWestmoreland,http://www.opencongress.org/wiki/Lynn_Westmoreland,4/2/1950,Rep.Westmoreland@opencongress.org,0,0,0
Rep,Debbie,,Wasserman Schultz,,,D,FL,23,F,http://wassermanschultz.house.gov,http://wassermanschultz.house.gov/contact/email-me.shtml,1114 Longworth House Office Building,W000797,24301,H4FL20023,400623,N00026106,RepDWStweets,http://www.opencongress.org/wiki/Debbie_Wasserman_Schultz,9/27/1966,Rep.Wassermanschultz@opencongress.org,0,0,0
Rep,Tim,,Walberg,,,R,MI,7,M,http://walberg.house.gov,https://walberg.house.gov/contact/contactform.htm,2436 Rayburn House Office Building,W000798,8618,H4MI07103,412213,N00026368,RepWalberg,http://www.opencongress.org/wiki/Timothy_Walberg,4/12/1951,Rep.Walberg@opencongress.org,0,0,0
Rep,Timothy,James,Walz,,,D,MN,1,M,http://walz.house.gov,http://walz.house.gov/contact,1034 Longworth House Office Building,W000799,65443,H6MN01174,412214,N00027467,RepTimWalz,http://www.opencongress.org/wiki/Timothy_Walz,4/6/1964,Rep.Walz@opencongress.org,0,0,0
Rep,Peter,,Welch,,,D,VT,0,M,http://welch.house.gov,https://welch.house.gov/email-me,2303 Rayburn House Office Building,W000800,51272,H6VT00160,412239,N00000515,PeterWelch,http://www.opencongress.org/wiki/Peter_Welch,5/2/1947,Rep.Welch@opencongress.org,0,0,0
Sen,Sheldon,,Whitehouse,,,D,RI,Junior Seat,M,https://www.whitehouse.senate.gov,http://www.whitehouse.senate.gov/contact,530 Hart Senate Office Building,W000802,2572,S6RI00221,412247,N00027533,SenWhitehouse,http://www.opencongress.org/wiki/Sheldon_Whitehouse,10/20/1955,Sen.Whitehouse@opencongress.org,0,0,0
Rep,Robert,J.,Wittman,,,R,VA,1,M,https://wittman.house.gov,https://wittman.house.gov/contact-form/,2454 Rayburn House Office Building,W000804,58133,H8VA01147,412255,N00029459,RobWittman,http://www.opencongress.org/wiki/Robert_Wittman,2/3/1959,Rep.Wittman@opencongress.org,0,0,0
Sen,Mark,,Warner,,,D,VA,Senior Seat,M,http://www.warner.senate.gov,http://www.warner.senate.gov/public//index.cfm?p=ContactPage#form_f9db6196-2dc7-4cda-8add-f8435a71318a,475 Russell Senate Office Building,W000805,535,S6VA00093,412321,N00002097,MarkWarner,http://www.opencongress.org/wiki/Mark_Warner,12/15/1954,Sen.Warner@opencongress.org,0,0,0
Rep,Daniel,,Webster,,,R,FL,10,M,http://webster.house.gov,https://webster.house.gov/contact/contactform.htm,1039 Longworth House Office Building,W000806,24302,H0FL08208,412410,N00026335,RepWebster,http://www.opencongress.org/wiki/Daniel_Webster,4/27/1949,Rep.Webster@opencongress.org,0,0,0
Rep,Frederica,S.,Wilson,,,D,FL,24,F,http://wilson.house.gov,https://wilsonforms.house.gov/contact-form,208 Cannon House Office Building,W000808,17319,H0FL17068,412412,N00030650,RepWilson,http://www.opencongress.org/wiki/Frederica_Wilson,11/5/1942,Rep.Wilson@opencongress.org,1,0,0
Rep,Steve,,Womack,,,R,AR,3,M,http://womack.house.gov,https://womack.house.gov/contact/contactform.htm,1119 Longworth House Office Building,W000809,71815,H0AR03055,412402,N00031857,Rep_SteveWomack,http://www.opencongress.org/wiki/Steve_Womack,2/18/1957,Rep.Womack@opencongress.org,0,0,0
Rep,Rob,,Woodall,,,R,GA,7,M,http://woodall.house.gov,https://woodall.house.gov/contact-me/email-me,1724 Longworth House Office Building,W000810,122251,H0GA07133,412416,N00032416,RepRobWoodall,http://www.opencongress.org/wiki/Rob_Woodall,2/11/1970,Rep.Woodall@opencongress.org,0,0,0
Rep,Ann,,Wagner,,,R,MO,2,F,http://wagner.house.gov,https://wagner.house.gov/contact/email-me,435 Cannon House Office Building,W000812,136083,H2MO02102,412548,N00033106,RepAnnWagner,,9/13/1962,Rep.Wagner@opencongress.org,0,0,0
Rep,Jackie,,Walorski,,,R,IN,2,F,http://walorski.house.gov,https://walorski.house.gov/contact/email-me,419 Cannon House Office Building,W000813,34205,H0IN02190,412538,N00031226,RepWalorski,,8/17/1963,Rep.Walorski@opencongress.org,0,0,0
Rep,Randy,K.,Weber,,,R,TX,14,M,http://weber.house.gov,https://weber.house.gov/contact/email-me,510 Cannon House Office Building,W000814,102026,H2TX14149,412574,N00033539,TXRandy14,,7/2/1953,Rep.Weber@opencongress.org,0,0,1
Rep,Brad,R.,Wenstrup,,,R,OH,2,M,http://wenstrup.house.gov,http://wenstrup.house.gov/contact/,1318 Longworth House Office Building,W000815,135326,H2OH02085,412564,N00033310,RepBradWenstrup,,6/17/1958,Rep.Wenstrup@opencongress.org,0,0,0
Rep,Roger,,Williams,,,R,TX,25,M,http://williams.house.gov,https://williams.house.gov/contact/email-me,1323 Longworth House Office Building,W000816,50112,H2TX33040,412578,N00030602,RepRWilliams,,9/13/1949,Rep.Williams@opencongress.org,0,0,0
Sen,Elizabeth,,Warren,,,D,MA,Senior Seat,F,http://www.warren.senate.gov,http://www.warren.senate.gov/?p=email_senator#thisForm,317 Hart Senate Office Building,W000817,141272,S2MA00170,412542,N00033492,SenWarren,,6/22/1949,Sen.Warren@opencongress.org,0,0,0
Rep,Mark,,Walker,,,R,NC,6,M,https://walker.house.gov,,312 Cannon House Office Building,W000819,,H4NC06052,412670,N00035311,RepMarkWalker,,5/20/1969,Rep.Walker@opencongress.org,0,0,0
Rep,Mimi,,Walters,,,R,CA,45,F,https://walters.house.gov,,236 Cannon House Office Building,W000820,,H4CA45097,412618,N00035391,RepMimiWalters,,5/14/1962,Rep.Walters@opencongress.org,0,0,0
Rep,Bruce,,Westerman,,,R,AR,4,M,https://westerman.house.gov,,130 Cannon House Office Building,W000821,,H4AR04048,412610,N00035527,RepWesterman,,11/18/1967,Rep.Westerman@opencongress.org,0,0,0
Rep,Bonnie,,Watson Coleman,,,D,NJ,12,F,https://watsoncoleman.house.gov,,126 Cannon House Office Building,W000822,,H4NJ12149,412644,N00036158,RepBonnie,,2/6/1945,Rep.Watsoncoleman@opencongress.org,1,0,0
Rep,Don,E.,Young,,,R,AK,0,M,http://donyoung.house.gov,https://donyoung.house.gov/forms/writeyourrep/,2314 Rayburn House Office Building,Y000033,26717,H6AK00045,400440,N00007999,RepDonYoung,http://www.opencongress.org/wiki/Donald_Young,6/9/1933,Rep.Donyoung@opencongress.org,0,0,0
Rep,John,A.,Yarmuth,,,D,KY,3,M,http://yarmuth.house.gov,http://yarmuth.house.gov/contact-john2/,403 Cannon House Office Building,Y000062,58579,H6KY03124,412211,N00028073,RepJohnYarmuth,http://www.opencongress.org/wiki/John_Yarmuth,11/4/1947,Rep.Yarmuth@opencongress.org,0,0,0
Rep,Kevin,,Yoder,,,R,KS,3,M,http://yoder.house.gov,https://yoder.house.gov/contact/email-me,215 Cannon House Office Building,Y000063,34433,H0KS03137,412430,N00031502,RepKevinYoder,http://www.opencongress.org/wiki/Kevin_Yoder,1/8/1976,Rep.Yoder@opencongress.org,0,0,0
Rep,Todd,C.,Young,,,R,IN,9,M,http://toddyoung.house.gov,https://toddyoungforms.house.gov/give-me-your-opinion,1007 Longworth House Office Building,Y000064,120345,H0IN09070,412428,N00030670,RepToddYoung,http://www.opencongress.org/wiki/Todd_Young,8/24/1972,Rep.Toddyoung@opencongress.org,0,0,0
Rep,Ted,S.,Yoho,,,R,FL,3,M,http://yoho.house.gov,https://yoho.house.gov/contact/email-me,511 Cannon House Office Building,Y000065,137622,H2FL06109,412525,N00033220,RepTedYoho,,4/13/1955,Rep.Yoho@opencongress.org,0,0,1
Rep,David,,Young,,,R,IA,3,M,https://davidyoung.house.gov,,515 Cannon House Office Building,Y000066,,S4IA00103,412628,N00035509,RepDavidYoung,,5/11/1968,Rep.Davidyoung@opencongress.org,0,0,0
Rep,Lee,,Zeldin,,,R,NY,1,M,https://zeldin.house.gov,,1517 Longworth House Office Building,Z000017,,H8NY01148,412646,N00029404,RepLeeZeldin,,1/30/1980,Rep.Zeldin@opencongress.org,0,0,0
Rep,Ryan,,Zinke,,,R,MT,0,M,https://zinke.house.gov,,113 Cannon House Office Building,Z000018,,H4MT01041,412640,N00035616,RepRyanZinke,,11/1/1961,Rep.Zinke@opencongress.org,0,0,0
